City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Alua,PH,2022-05-29 15:54:43,15.3076,120.8905,81.97,85,14,3.49
293,Biltine,TD,2022-05-29 15:54:44,14.5333,20.9167,96.48,22,23,9.95
294,Burns Lake,CA,2022-05-29 15:54:44,54.2331,-125.7533,44.02,89,100,4.72
295,Bereda,ES,2022-05-29 15:54:44,43.2686,-7.5406,68.4,69,25,5.55
296,Bengkulu,ID,2022-05-29 15:54:44,-3.8004,102.2655,76.53,89,65,5.48
297,Tamara,HN,2022-05-29 15:54:45,14.15,-87.3333,71.35,73,40,3.44
298,Tieli,CN,2022-05-29 15:54:45,46.95,128.05,54.39,94,100,13.96
299,Chengde,CN,2022-05-29 15:54:45,40.9725,117.9361,53.64,28,0,2.62
300,Carmo Do Rio Verde,BR,2022-05-29 15:54:46,-15.3536,-49.7075,87.73,22,40,4.12
301,Goure,NE,2022-05-29 15:54:46,13.9835,10.2704,105.03,7,4,10.42
302,Arona,ES,2022-05-29 15:54:46,28.0996,-16.681,71.69,55,20,14.97
303,Lapusnicu Mare,RO,2022-05-29 15:54:46,44.9131,21.9442,60.84,96,98,3.36
304,Talnakh,RU,2022-05-29 15:54:47,69.4865,88.3972,40.21,70,8,2.75
305,Santa Barbara,US,2022-05-29 15:52:40,34.7333,-120.0343,63.82,66,0,6.91
306,Havre-Saint-Pierre,CA,2022-05-29 15:54:47,50.2334,-63.5986,46.76,87,100,10.36
307,Mahibadhoo,MV,2022-05-29 15:54:47,3.7833,72.9667,83.19,74,98,11.43
308,Iqaluit,CA,2022-05-29 15:54:48,63.7506,-68.5145,31.73,80,100,15.01
309,Mayo,US,2022-05-29 15:54:48,38.8876,-76.5119,81.66,60,19,10.0
310,Wuzhou,CN,2022-05-29 15:54:48,23.4833,111.3167,76.89,91,82,2.48
311,Jumla,NP,2022-05-29 15:54:49,29.2747,82.1838,58.15,93,95,1.39
312,Gaya,IN,2022-05-29 15:54:49,24.7833,85.0,89.51,62,75,3.44
313,Visby,SE,2022-05-29 15:54:49,57.6409,18.296,55.62,58,0,5.75
314,Mikkeli,FI,2022-05-29 15:54:49,61.6886,27.2723,62.71,51,0,5.75
315,Abrau-Dyurso,RU,2022-05-29 15:54:50,44.69,37.59,69.26,65,0,6.22
316,Taunggyi,MM,2022-05-29 15:54:50,20.7833,97.0333,66.74,78,7,2.64
317,Lompoc,US,2022-05-29 15:54:50,34.6391,-120.4579,68.56,82,20,21.85
318,Coquimbo,CL,2022-05-29 15:54:51,-29.9533,-71.3436,55.13,82,75,4.61
319,Mobaye,CF,2022-05-29 15:54:51,4.319,21.1786,81.25,75,69,3.22
320,Alofi,NU,2022-05-29 15:54:51,-19.0595,-169.9187,73.29,94,100,4.61
321,Brookings,US,2022-05-29 15:50:16,44.3114,-96.7984,77.0,61,75,17.27
322,Urusha,RU,2022-05-29 15:54:52,54.05,122.9,42.03,94,100,5.14
323,Sitka,US,2022-05-29 15:54:52,57.0531,-135.33,55.4,72,66,0.58
324,Zanjan,IR,2022-05-29 15:54:52,36.6736,48.4787,69.49,28,40,11.5
325,Grand Gaube,MU,2022-05-29 15:54:52,-20.0064,57.6608,73.8,62,0,4.0
326,Houston,US,2022-05-29 15:52:45,29.7633,-95.3633,88.39,67,75,13.8
327,Alcaniz,ES,2022-05-29 15:54:53,41.05,-0.1333,84.78,25,20,3.42
328,Prata,BR,2022-05-29 15:54:53,-19.3072,-48.9242,84.43,28,0,8.52
329,La Romana,DO,2022-05-29 15:54:53,18.4273,-68.9728,86.36,66,40,6.91
330,Ahuimanu,US,2022-05-29 15:54:54,21.4447,-157.8378,76.71,90,100,6.91
331,Muros,ES,2022-05-29 15:54:54,42.7762,-9.0603,74.16,73,53,6.38
332,Cherskiy,RU,2022-05-29 15:54:54,68.75,161.3,37.13,63,75,6.2
333,Ambon,ID,2022-05-29 15:54:55,-3.6954,128.1814,75.34,94,20,3.44
334,Tessaoua,NE,2022-05-29 15:54:55,13.7574,7.9874,106.27,10,20,11.23
335,Elliot Lake,CA,2022-05-29 15:54:55,46.3834,-82.6331,65.12,57,80,9.4
336,Bauta,CU,2022-05-29 15:54:55,22.9828,-82.5464,85.17,61,79,10.02
337,Mitchell,US,2022-05-29 15:54:56,43.7094,-98.0298,73.74,89,100,7.18
338,Lagoa,PT,2022-05-29 15:54:56,39.05,-27.9833,57.09,64,16,24.11
339,Tevaitoa,PF,2022-05-29 15:54:56,-16.7833,-151.5,80.2,70,9,13.04
340,Sao Felix Do Xingu,BR,2022-05-29 15:54:57,-6.6447,-51.995,90.86,39,61,5.93
341,Kununurra,AU,2022-05-29 15:54:57,-15.7667,128.7333,62.58,77,26,0.0
342,Nouadhibou,MR,2022-05-29 15:54:57,20.931,-17.0347,73.38,68,0,19.57
343,Linhares,BR,2022-05-29 15:54:57,-19.3911,-40.0722,79.47,68,70,5.93
344,Ledyard,US,2022-05-29 15:54:58,41.4398,-72.0142,76.41,60,0,10.36
345,Kez,RU,2022-05-29 15:54:58,57.8979,53.7152,51.24,84,65,6.6
346,Rondonopolis,BR,2022-05-29 15:53:36,-16.4708,-54.6356,93.9,28,1,7.18
347,Beloha,MG,2022-05-29 15:54:58,-25.1667,45.05,67.93,70,0,11.72
348,Kavaratti,IN,2022-05-29 15:54:59,10.5669,72.642,83.37,72,94,5.73
349,Moranbah,AU,2022-05-29 15:54:59,-22.0016,148.0466,61.7,50,53,6.58
350,Anadyr,RU,2022-05-29 15:54:59,64.75,177.4833,30.7,100,20,4.47
351,Ler,SS,2022-05-29 15:55:00,8.3018,30.1418,83.23,58,85,8.34
352,Bairiki,KI,2022-05-29 15:55:00,1.3292,172.9752,80.6,78,20,10.36
353,Bathsheba,BB,2022-05-29 15:55:00,13.2167,-59.5167,86.61,70,75,18.41
354,Luanda,AO,2022-05-29 15:50:56,-8.8368,13.2343,77.0,73,0,11.5
355,Little Current,CA,2022-05-29 15:55:01,45.9793,-81.9248,51.85,67,85,10.2
356,Hithadhoo,MV,2022-05-29 15:55:01,-0.6,73.0833,83.88,71,90,8.93
357,Leshukonskoye,RU,2022-05-29 15:55:01,64.8989,45.7622,58.8,81,78,5.77
358,Ippy,CF,2022-05-29 15:55:02,6.2679,21.2247,81.63,63,38,4.7
359,Lahaina,US,2022-05-29 15:55:02,20.8783,-156.6825,72.95,90,88,3.94
360,Gombe,NG,2022-05-29 15:55:02,10.2897,11.1673,97.93,18,76,4.05
361,Kopayhorod,UA,2022-05-29 15:55:03,48.8592,27.7969,62.71,63,98,7.83
362,Saint-Augustin,CA,2022-05-29 15:55:03,51.226,-58.6502,50.59,65,98,15.75
363,Banepa,NP,2022-05-29 15:55:03,27.6298,85.5214,70.12,83,40,4.61
364,Bagacay,PH,2022-05-29 15:55:03,12.9821,124.1415,81.5,80,50,6.51
365,Shubarkuduk,KZ,2022-05-29 15:55:04,49.1447,56.4872,70.39,45,3,4.43
366,Morgan City,US,2022-05-29 15:52:56,29.6994,-91.2068,84.0,69,20,8.05
367,Itoman,JP,2022-05-29 15:55:04,26.1247,127.6694,80.98,100,100,18.41
368,Mujiayingzi,CN,2022-05-29 15:55:04,42.1167,118.7833,51.64,42,0,6.26
369,Takoradi,GH,2022-05-29 15:55:05,4.8845,-1.7554,82.51,72,72,9.01
370,Bunbury,AU,2022-05-29 15:55:05,-33.3333,115.6333,54.77,68,99,6.35
371,Belle Fourche,US,2022-05-29 15:55:05,44.6714,-103.8522,63.5,67,100,8.88
372,Arman,RU,2022-05-29 15:55:06,59.7,150.1667,36.03,96,100,5.26
373,Mar Del Plata,AR,2022-05-29 15:55:06,-38.0023,-57.5575,53.1,68,20,10.36
374,Kitob,UZ,2022-05-29 15:55:06,39.0843,66.8332,63.61,47,0,11.59
375,Murakami,JP,2022-05-29 15:55:07,38.2333,139.4833,59.04,92,3,3.56
376,Shimoda,JP,2022-05-29 15:55:07,34.6667,138.95,68.16,74,48,9.62
377,Komsomolskiy,UZ,2022-05-29 15:55:07,40.4272,71.7189,72.32,28,32,6.91
378,Chumikan,RU,2022-05-29 15:55:07,54.7183,135.315,33.08,99,100,13.96
379,Margate,GB,2022-05-29 15:55:08,51.3813,1.3862,55.69,68,41,7.0
380,Aykhal,RU,2022-05-29 15:55:08,66.0,111.5,45.14,49,100,15.57
381,Oga,IT,2022-05-29 15:55:08,46.4631,10.347,48.74,80,100,4.32
382,Megion,RU,2022-05-29 15:55:09,61.0296,76.1136,68.02,50,80,9.84
383,Gamba,GA,2022-05-29 15:55:09,-2.65,10.0,76.12,76,31,9.22
384,Malanje,AO,2022-05-29 15:55:09,-9.5402,16.341,76.95,42,0,3.31
385,Grand-Santi,GF,2022-05-29 15:55:10,4.25,-54.3833,86.47,61,35,4.07
386,Vokhma,RU,2022-05-29 15:55:10,58.9303,46.7586,52.32,82,91,9.57
387,Leh,IN,2022-05-29 15:51:04,34.1667,77.5833,53.71,18,1,6.02
388,Hasaki,JP,2022-05-29 15:55:10,35.7333,140.8333,64.8,66,0,3.85
389,Qarqin,AF,2022-05-29 15:55:11,37.4185,66.0436,82.11,16,0,7.85
390,Yenagoa,NG,2022-05-29 15:55:11,4.9247,6.2642,83.26,72,94,7.23
391,Bubaque,GW,2022-05-29 15:55:11,11.2833,-15.8333,81.9,74,100,11.86
392,Dicabisagan,PH,2022-05-29 15:55:12,17.0818,122.4157,80.64,88,96,9.69
393,Nushki,PK,2022-05-29 15:55:12,29.5542,66.0215,78.44,9,0,7.96
394,Venancio Aires,BR,2022-05-29 15:55:12,-29.6064,-52.1919,67.26,98,100,4.14
395,Bam,IR,2022-05-29 15:55:12,29.106,58.357,83.7,11,0,9.44
396,Cidreira,BR,2022-05-29 15:55:13,-30.1811,-50.2056,63.34,94,100,9.33
397,Nampula,MZ,2022-05-29 15:55:13,-15.1165,39.2666,73.35,64,20,8.05
398,Aklavik,CA,2022-05-29 15:55:13,68.2191,-135.0107,37.4,87,100,3.44
399,Torbay,CA,2022-05-29 15:55:14,47.6666,-52.7314,61.75,88,75,13.8
400,Innisfail,AU,2022-05-29 15:55:14,-17.5333,146.0333,64.56,86,40,4.18
401,Itapirapua,BR,2022-05-29 15:55:14,-15.8233,-50.6133,91.92,20,10,5.95
402,Sorong,ID,2022-05-29 15:55:15,-0.8833,131.25,79.32,78,28,2.53
403,Okhotsk,RU,2022-05-29 15:55:15,59.3833,143.3,37.45,83,100,5.32
404,Sanming,CN,2022-05-29 15:55:15,26.2486,117.6186,76.32,94,97,3.11
405,La Rioja,ES,2022-05-29 15:55:15,42.25,-2.5,78.58,34,4,8.12
406,Arbagar,RU,2022-05-29 15:55:16,51.9438,116.2805,38.23,87,89,5.01
407,Seydi,TM,2022-05-29 15:55:16,39.4816,62.9137,80.02,18,0,16.33
408,Boden,SE,2022-05-29 15:55:16,65.8252,21.6886,64.4,66,77,7.2
409,Ayagoz,KZ,2022-05-29 15:55:17,47.9714,80.4392,55.63,80,100,9.22
410,Port-Gentil,GA,2022-05-29 15:55:17,-0.7193,8.7815,78.76,78,20,16.11
411,Maceio,BR,2022-05-29 15:55:17,-9.6658,-35.7353,83.64,69,75,6.91
412,Deputatskiy,RU,2022-05-29 15:55:18,69.3,139.9,24.98,93,56,2.57
413,Yorosso,ML,2022-05-29 15:55:18,12.3536,-4.7761,102.79,20,36,5.06
414,Baghmara,IN,2022-05-29 15:55:18,23.795,86.2085,94.91,30,91,5.59
415,Maniwaki,CA,2022-05-29 15:55:19,46.3834,-75.966,68.38,56,91,2.3
416,Alice Springs,AU,2022-05-29 15:55:19,-23.7,133.8833,72.95,32,97,19.57
417,Nizhniy Baskunchak,RU,2022-05-29 15:55:19,48.2198,46.8311,77.65,31,0,8.95
418,Ellisras,ZA,2022-05-29 15:55:19,-23.6649,27.7443,68.67,35,0,4.45
419,Bentiu,SS,2022-05-29 15:55:20,9.2333,29.8333,81.95,60,99,12.97
420,Kollegal,IN,2022-05-29 15:55:20,12.15,77.1167,76.78,71,57,8.63
421,Belaya Gora,RU,2022-05-29 15:55:21,68.5333,146.4167,45.88,69,16,10.33
422,Pergamino,AR,2022-05-29 15:55:21,-33.89,-60.5736,50.92,52,31,11.99
423,Magadan,RU,2022-05-29 15:55:21,59.5667,150.8,36.75,94,100,2.89
424,San Vicente,AR,2022-05-29 15:55:21,-26.6167,-54.1333,62.11,99,99,3.83
425,Kamensk-Uralskiy,RU,2022-05-29 15:55:22,56.4185,61.9329,56.37,68,18,14.41
426,Kazachinskoye,RU,2022-05-29 15:55:22,57.6953,93.2761,54.81,51,97,2.64
427,Rudnichnyy,RU,2022-05-29 15:55:22,59.617,52.4703,52.38,79,82,7.34
428,Dwarka,IN,2022-05-29 15:52:38,22.2394,68.9678,81.86,85,0,16.51
429,Lopatino,RU,2022-05-29 15:55:23,52.6195,45.8118,52.14,96,100,4.61
430,Codrington,AU,2022-05-29 15:55:23,-38.2667,141.9667,45.91,68,73,11.41
431,Ambilobe,MG,2022-05-29 15:55:23,-13.2,49.05,72.37,69,27,4.9
432,Beringovskiy,RU,2022-05-29 15:55:24,63.05,179.3167,35.56,82,19,6.8
433,Vestmannaeyjar,IS,2022-05-29 15:55:24,63.4427,-20.2734,50.99,93,100,14.97
434,Semey,KZ,2022-05-29 15:55:24,50.4111,80.2275,65.57,41,100,5.95
435,Saint Anthony,US,2022-05-29 15:55:25,45.0205,-93.218,70.09,84,40,12.66
436,Parana,AR,2022-05-29 15:50:56,-31.732,-60.5238,59.58,49,100,13.65
437,Fairbanks,US,2022-05-29 15:52:56,64.8378,-147.7164,55.92,68,20,4.61
438,Abu Dhabi,AE,2022-05-29 15:52:43,24.4667,54.3667,93.31,50,0,6.91
439,Olafsvik,IS,2022-05-29 15:55:25,64.8945,-23.7142,52.47,70,28,1.72
440,Preobrazheniye,RU,2022-05-29 15:55:26,42.9019,133.9064,48.15,92,64,15.08
441,Quelimane,MZ,2022-05-29 15:55:26,-17.8786,36.8883,76.95,61,20,4.61
442,Humaita,BR,2022-05-29 15:55:26,-7.5061,-63.0208,93.61,45,67,2.1
443,Turukhansk,RU,2022-05-29 15:55:27,65.8167,87.9833,47.71,57,18,8.37
444,Bandarbeyla,SO,2022-05-29 15:55:27,9.4942,50.8122,79.9,84,13,29.19
445,Vardo,NO,2022-05-29 15:55:27,70.3705,31.1107,44.58,70,30,9.22
446,Vondrozo,MG,2022-05-29 15:55:27,-22.8167,47.2833,59.04,96,88,1.68
447,Belorechensk,RU,2022-05-29 15:55:28,44.76,39.87,73.0,77,3,5.55
448,Shyroke,UA,2022-05-29 15:55:28,47.6917,33.2571,61.9,79,92,10.22
449,Bambanglipuro,ID,2022-05-29 15:55:28,-7.95,110.2833,77.77,86,73,3.58
450,Plettenberg Bay,ZA,2022-05-29 15:55:29,-34.0527,23.3716,54.97,72,47,23.2
451,Warrnambool,AU,2022-05-29 15:55:29,-38.3833,142.4833,46.22,71,42,11.36
452,Hemsedal,NO,2022-05-29 15:55:29,60.8629,8.5534,42.48,75,100,2.62
453,Severo-Kurilsk,RU,2022-05-29 15:55:30,50.6789,156.125,40.62,96,68,9.82
454,Regina,CA,2022-05-29 15:55:00,50.4501,-104.6178,55.51,91,100,9.22
455,Bagan,RU,2022-05-29 15:55:30,54.1001,77.6646,62.58,50,12,8.48
456,Ngorongoro,TZ,2022-05-29 15:55:30,-3.2397,35.4875,58.57,57,99,2.44
457,Ipu,BR,2022-05-29 15:55:31,-4.3222,-40.7108,84.31,60,77,3.38
458,Morehead,US,2022-05-29 15:55:31,37.2711,-87.1764,77.86,63,0,13.8
459,Khani,GE,2022-05-29 15:55:31,41.9563,42.9566,67.57,75,100,7.81
460,Berbera,SO,2022-05-29 15:55:31,10.4396,45.0143,91.31,51,30,9.37
461,Fallon,US,2022-05-29 15:54:25,39.4735,-118.7774,51.93,40,0,23.02
462,Yuzhou,CN,2022-05-29 15:55:32,34.1628,113.4639,76.59,46,96,12.53
463,Kathu,TH,2022-05-29 15:55:32,7.9178,98.3332,85.75,69,100,11.83
464,Bonavista,CA,2022-05-29 15:55:32,48.6499,-53.1147,51.53,94,94,13.33
465,Weihai,CN,2022-05-29 15:55:33,37.5017,122.1136,64.09,92,100,4.99
466,Arrecife,ES,2022-05-29 15:55:33,28.963,-13.5477,76.98,53,20,3.44
467,Walvis Bay,NA,2022-05-29 15:55:33,-22.9575,14.5053,68.95,56,0,16.11
468,Tadine,NC,2022-05-29 15:55:34,-21.55,167.8833,73.51,84,69,4.12
469,Foam Lake,CA,2022-05-29 15:55:34,51.65,-103.5343,55.42,94,100,7.45
470,Prince Rupert,CA,2022-05-29 15:55:34,54.3161,-130.3201,49.69,94,100,9.22
471,Guiyang,CN,2022-05-29 15:55:34,26.5833,106.7167,68.49,94,100,4.47
472,Phrae,TH,2022-05-29 15:55:35,18.0833,100.0,73.85,87,74,2.8
473,Ugoofaaru,MV,2022-05-29 15:55:35,5.6667,73.0,82.74,73,100,15.28
474,Dubbo,AU,2022-05-29 15:55:35,-32.25,148.6167,42.93,100,97,4.61
475,Jamsa,FI,2022-05-29 15:55:36,61.8642,25.19,59.14,62,93,1.1
476,Constitucion,CL,2022-05-29 15:53:24,-35.3333,-72.4167,50.54,43,0,6.35
477,Launceston,AU,2022-05-29 15:55:36,-41.45,147.1667,45.34,94,9,2.3
478,Lavrentiya,RU,2022-05-29 15:55:36,65.5833,-171.0,34.2,96,92,3.96
479,Rioja,AR,2022-05-29 15:55:37,-29.4111,-66.8507,53.94,62,98,6.11
480,Tamworth,GB,2022-05-29 15:51:10,52.634,-1.6959,59.36,64,77,5.01
481,Jega,NG,2022-05-29 15:55:37,12.2175,4.3792,103.03,23,91,4.74
482,Baiyin,CN,2022-05-29 15:55:37,36.5583,104.2081,66.16,20,97,4.5
483,Grindavik,IS,2022-05-29 15:55:38,63.8424,-22.4338,55.87,82,40,9.22
484,Acari,PE,2022-05-29 15:55:38,-15.4311,-74.6158,74.21,50,30,6.6
485,Tucurui,BR,2022-05-29 15:52:03,-3.7661,-49.6725,87.58,57,37,4.99
486,Republic,US,2022-05-29 15:55:38,37.12,-93.4802,80.31,58,75,8.99
487,Swift Current,CA,2022-05-29 15:52:18,50.2834,-107.8014,59.81,63,0,23.02
488,Darhan,MN,2022-05-29 15:55:39,49.4867,105.9228,48.52,32,0,3.87
489,Gariadhar,IN,2022-05-29 15:55:39,21.5333,71.5833,89.13,50,0,17.22
490,Mahajanga,MG,2022-05-29 15:55:39,-15.7167,46.3167,80.62,65,40,0.0
491,Caravelas,BR,2022-05-29 15:55:40,-17.7125,-39.2481,79.56,69,58,6.6
492,Half Moon Bay,US,2022-05-29 15:55:40,37.4636,-122.4286,62.87,70,20,11.5
493,Dolinsk,RU,2022-05-29 15:55:40,47.35,142.8,40.01,97,100,8.08
494,Oruro,BO,2022-05-29 15:55:41,-17.9833,-67.15,50.49,32,10,5.75
495,Kidal,ML,2022-05-29 15:55:41,18.4411,1.4078,108.28,8,6,8.34
496,Hami,CN,2022-05-29 15:55:41,42.8,93.45,82.04,11,0,8.3
497,Sartell,US,2022-05-29 15:55:41,45.6216,-94.2069,68.61,89,75,7.0
498,Baruun-Urt,MN,2022-05-29 15:55:42,46.6806,113.2792,42.6,47,30,10.76
499,Lagos,NG,2022-05-29 15:54:32,6.5833,3.75,89.92,64,56,7.4
500,Santa Cruz,BO,2022-05-29 15:55:42,-17.8,-63.1667,84.25,58,75,27.63
501,Ishigaki,JP,2022-05-29 15:55:42,24.3448,124.1572,80.73,100,20,8.05
502,Hukuntsi,BW,2022-05-29 15:55:43,-24.0,21.75,65.12,26,0,10.92
503,Lianran,CN,2022-05-29 15:55:43,24.9227,102.485,68.54,87,1,2.15
504,Marathon,US,2022-05-29 15:55:43,44.9,-89.7668,70.2,80,100,9.22
505,Krasnoborsk,RU,2022-05-29 15:55:44,61.5598,45.934,50.43,95,99,6.04
506,Hirtshals,DK,2022-05-29 15:55:44,57.5881,9.9592,53.22,71,13,15.08
507,Lucea,JM,2022-05-29 15:55:44,18.451,-78.1736,85.86,66,100,8.97
508,Pandamatenga,BW,2022-05-29 15:55:44,-18.5278,25.627,66.47,37,0,6.49
509,Raghunathpur,IN,2022-05-29 15:55:45,23.55,86.6667,85.8,59,83,17.13
510,Bogorodskoye,RU,2022-05-29 15:55:45,56.55,37.8833,54.39,65,75,10.25
511,Herat,AF,2022-05-29 15:55:45,34.5,62.0,67.78,16,0,31.83
512,Sinnamary,GF,2022-05-29 15:55:46,5.3833,-52.95,80.46,85,49,9.53
513,Ewo,CG,2022-05-29 15:55:46,-0.8725,14.8206,82.31,69,78,2.93
514,Ostrovnoy,RU,2022-05-29 15:55:46,68.0531,39.5131,39.11,84,30,15.46
515,Acarau,BR,2022-05-29 15:55:46,-2.8856,-40.12,83.8,69,42,10.78
516,Colwyn Bay,GB,2022-05-29 15:55:47,53.2948,-3.7267,58.91,34,9,5.99
517,Boromlya,UA,2022-05-29 15:55:47,50.6184,34.9704,58.6,77,91,5.46
518,Geraldton,AU,2022-05-29 15:55:47,-28.7667,114.6,52.21,66,0,11.5
519,Hualmay,PE,2022-05-29 15:55:48,-11.0964,-77.6139,66.96,70,45,9.55
520,Zhigansk,RU,2022-05-29 15:55:48,66.7697,123.3711,33.69,91,35,16.51
521,Brae,GB,2022-05-29 15:54:05,60.3964,-1.353,46.18,77,100,18.92
522,San Cristobal,VE,2022-05-29 15:55:48,7.7669,-72.225,80.78,40,27,7.87
523,Casma,CL,2022-05-29 15:55:49,-41.0082,-73.1244,43.25,80,100,0.63
524,Opuwo,NA,2022-05-29 15:55:49,-18.0607,13.84,77.49,20,0,5.06
525,Te Karaka,NZ,2022-05-29 15:55:49,-38.4654,177.8679,55.22,91,100,2.51
526,Adrar,MR,2022-05-29 15:55:49,20.5022,-10.0711,102.0,16,93,13.73
527,Robertsport,LR,2022-05-29 15:55:50,6.7533,-11.3686,82.27,77,65,6.35
528,Oktyabrskiy,RU,2022-05-29 15:55:50,54.4815,53.471,58.53,78,97,6.22
529,Khandbari,NP,2022-05-29 15:55:50,27.3747,87.2039,72.18,78,25,2.48
530,Chapais,CA,2022-05-29 15:55:51,49.7834,-74.8492,53.38,26,3,10.78
531,Waddan,LY,2022-05-29 15:55:51,29.1614,16.139,93.87,13,1,8.9
532,Pangnirtung,CA,2022-05-29 15:55:51,66.1451,-65.7125,36.34,92,78,2.33
533,Antibes,FR,2022-05-29 15:55:51,43.5624,7.1278,71.64,78,40,12.66
534,Odweyne,SO,2022-05-29 15:55:52,9.4092,45.064,82.24,42,78,19.17
535,Kikwit,CD,2022-05-29 15:55:52,-5.041,18.8162,81.9,60,98,1.12
536,Cordoba,AR,2022-05-29 15:51:27,-31.4135,-64.1811,58.42,29,0,11.5
537,Namatanai,PG,2022-05-29 15:55:52,-3.6667,152.4333,78.15,86,99,5.93
538,Sobolevo,RU,2022-05-29 15:55:53,54.4299,31.8996,55.35,69,44,5.7
539,Coahuayana,MX,2022-05-29 15:55:53,18.7333,-103.6833,87.85,45,56,5.21
540,Hushitai,CN,2022-05-29 15:55:53,41.9322,123.5114,57.11,86,83,6.4
541,Kimberley,ZA,2022-05-29 15:55:53,-28.7323,24.7623,56.89,44,20,10.36
542,Portree,GB,2022-05-29 15:55:54,57.4129,-6.1942,49.51,82,100,10.33
543,Verkh-Usugli,RU,2022-05-29 15:55:54,52.7,115.1667,38.23,87,98,6.38
544,Pueblo Nuevo,MX,2022-05-29 15:55:54,23.3833,-105.3833,76.66,29,6,4.61
545,Aksu,CN,2022-05-29 15:55:55,41.1231,80.2644,72.19,36,100,22.32
546,San Pedro,PH,2022-05-29 15:55:55,14.35,121.0167,83.35,80,75,1.14
547,Pacific Grove,US,2022-05-29 15:51:21,36.6177,-121.9166,60.03,82,40,11.99
548,Jasper,US,2022-05-29 15:51:10,37.2001,-94.3502,82.45,51,40,26.46
549,Luderitz,NA,2022-05-29 15:55:55,-26.6481,15.1594,62.04,63,0,24.11
550,Waipawa,NZ,2022-05-29 15:55:56,-41.4122,175.5153,47.5,88,100,7.65
551,Minas,UY,2022-05-29 15:51:26,-34.3759,-55.2377,51.75,54,80,15.61
552,Gangakher,IN,2022-05-29 15:55:56,18.95,76.75,96.87,21,7,10.87
553,Marsa Matruh,EG,2022-05-29 15:55:56,31.3525,27.2453,91.6,25,0,13.8
554,Yerbogachen,RU,2022-05-29 15:55:57,61.2767,108.0108,45.16,59,55,0.96
555,Lebu,CL,2022-05-29 15:55:57,-37.6167,-73.65,48.4,61,63,12.5
556,Mount Pleasant,US,2022-05-29 15:55:57,32.7941,-79.8626,89.19,68,40,4.61
557,Calama,CL,2022-05-29 15:55:58,-22.4667,-68.9333,59.49,15,0,10.36
558,Narsaq,GL,2022-05-29 15:55:58,60.9167,-46.05,43.18,73,62,4.27
559,Zhiryatino,RU,2022-05-29 15:55:58,53.2228,33.7306,61.12,75,32,7.38
560,Pavlovka,RU,2022-05-29 15:55:58,52.6897,47.1405,52.7,89,100,7.31
561,Sharjah,AE,2022-05-29 15:53:28,25.3573,55.4033,98.89,20,0,13.8
562,Panama City,PA,2022-05-29 15:55:59,8.9936,-79.5197,88.29,80,40,5.75
563,Kerema,PG,2022-05-29 15:55:59,-7.9631,145.7785,76.96,87,96,4.94
564,Paamiut,GL,2022-05-29 15:55:59,61.994,-49.6678,36.5,83,12,6.58
565,Poiares,PT,2022-05-29 15:56:00,40.2103,-8.2575,76.89,48,45,12.91
566,Shanhetun,CN,2022-05-29 15:56:00,44.7,127.2,55.06,96,100,10.16
567,Manoel Urbano,BR,2022-05-29 15:56:00,-8.8389,-69.2597,90.64,46,44,2.39
568,San Juan,AR,2022-05-29 15:56:00,-31.5375,-68.5364,47.8,68,98,3.83
569,Bahia Honda,CU,2022-05-29 15:56:01,22.9036,-83.1592,79.3,79,95,3.91
570,Chilliwack,CA,2022-05-29 15:56:01,49.1747,-121.9443,52.79,97,100,1.14
571,Harnosand,SE,2022-05-29 15:56:01,62.6323,17.9379,53.62,80,100,4.32
572,Gboko,NG,2022-05-29 15:56:02,7.3179,8.9951,91.56,42,23,4.32
573,Kieta,PG,2022-05-29 15:56:02,-6.2167,155.6333,79.29,79,42,2.71
574,Lanzhou,CN,2022-05-29 15:56:02,36.0564,103.7922,65.86,45,99,5.48
575,Kaohsiung,TW,2022-05-29 15:56:03,22.6163,120.3133,84.15,82,40,4.0
576,Guaiba,BR,2022-05-29 15:56:03,-30.1139,-51.325,64.31,91,100,4.61
577,Crotone,IT,2022-05-29 15:56:03,39.0851,17.1178,78.19,60,9,13.56
578,Le Port,RE,2022-05-29 15:56:03,-20.9373,55.2919,71.6,65,79,5.41
579,Sandwick,GB,2022-05-29 15:56:04,60.0,-1.25,44.42,93,75,13.8
580,Mercedes,AR,2022-05-29 15:56:04,-34.6515,-59.4307,49.86,37,4,14.36
581,Savannah Bight,HN,2022-05-29 15:56:05,16.45,-85.85,80.94,75,100,19.1
582,Puerto Triunfo,CO,2022-05-29 15:56:05,5.8726,-74.6403,86.76,61,48,2.44
583,Mount Isa,AU,2022-05-29 15:53:43,-20.7333,139.5,55.17,62,75,0.0
584,Plouzane,FR,2022-05-29 15:56:05,48.3833,-4.6167,66.25,41,0,16.11
585,Oistins,BB,2022-05-29 15:56:06,13.0667,-59.5333,86.09,70,75,18.41
586,Ixtapa,MX,2022-05-29 15:56:06,20.7,-105.2,86.45,54,90,3.09
587,Sibu,MY,2022-05-29 15:56:06,2.3,111.8167,79.11,78,40,3.44
588,Beyneu,KZ,2022-05-29 15:56:07,45.3167,55.2,85.05,15,4,6.4
589,Neryungri,RU,2022-05-29 15:56:07,56.6709,124.6491,39.94,90,100,0.16
590,Sherbakul,RU,2022-05-29 15:56:07,54.6316,72.3963,70.12,49,57,15.1
